emb_type,m,n,k,cohesion-lit-gpt-p-val,cohesion-lit-bot-p-val,separation-lit-gpt-p-val,separation-lit-bot-p-val,RS-lit-gpt-p-val,RS-lit-bot-p-val,RMSSTD-lit-gpt-p-val,RMSSTD-lit-bot-p-val
skipgram,2,8,10,2.6853738520733203e-24,9.898791873399715e-286,6.735800824103829e-81,2.4532073776729544e-63,6.5061689870025e-206,2.046354754675893e-116,2.662294860122733e-24,9.307721066326107e-286
skipgram,2,9,5,2.5507088641158522e-18,1.5304491764557874e-96,1.0324284141341484e-105,1.1613783068120448e-239,2.8866994183713e-198,1.1569127252712604e-228,2.574951391990585e-18,1.4638522850116254e-96
skipgram,2,9,6,7.107280147117108e-20,2.7469373668358876e-129,5.4536365202412174e-101,1.7402416531612086e-201,6.05203507284268e-200,1.091602516912806e-169,7.157606696117001e-20,2.626825593124797e-129
skipgram,2,9,7,5.231804922084463e-21,8.067205942866938e-168,8.906581462536676e-97,1.3191997276927077e-164,5.320462767415144e-201,1.9127620271156437e-102,5.277624248426313e-21,7.561435859175504e-168
skipgram,2,9,8,8.211527258336099e-22,5.652820426569894e-207,3.1334679459689317e-93,1.292829559037581e-129,7.031548223053375e-203,3.8091829027108366e-27,8.211527258336099e-22,5.3997680634115577e-207
skipgram,2,9,9,1.7965275841191776e-22,2.1146969571867576e-242,2.159273366737369e-89,9.024198409522057e-97,2.6467026665787245e-203,0.0015002775408374,1.7830496502284965e-22,1.960776148602028e-242
skipgram,2,9,10,6.950720901188595e-23,1.1862314986093831e-270,5.93978348106676e-86,3.707484622576978e-70,2.2330796685925e-203,8.289870235586611e-63,6.898074419277429e-23,1.0869864859829502e-270
skipgram,2,10,5,5.591574005338601e-17,1.2673094389520316e-88,1.5892532881422585e-107,2.252676640441444e-252,2.9402756575924356e-194,4.1319418224040636e-248,5.712569254528512e-17,1.2161856982669334e-88
skipgram,2,10,6,1.5268502547449997e-18,6.559122538664489e-114,1.5850729712483586e-103,2.0752817564480465e-218,4.721394963566457e-196,6.075833281956304e-197,1.5488106011785905e-18,6.159255258018598e-114
skipgram,2,10,7,9.075934251815276e-20,6.86864189587008e-145,4.18570714070074e-100,2.4924601563741566e-185,4.285975703394132e-198,1.3595024093711875e-144,9.146450536546212e-20,6.444378261076979e-145
skipgram,2,10,8,1.3458200268506314e-20,4.44779582125947e-179,1.3175822728293438e-96,1.8546796186572434e-153,5.795089276024422e-199,2.260323920397496e-78,1.347757031339574e-20,4.2108736975100555e-179
skipgram,2,10,9,3.5204492229744225e-21,3.853069268857156e-212,4.136146278579327e-93,1.041861878573585e-122,7.015382847593688e-200,2.5242476132748333e-17,3.616794143118942e-21,3.4885994175174006e-212
skipgram,2,10,10,9.14274713860134e-22,4.186963073745148e-241,4.364359910789463e-90,3.5250203547777065e-95,1.8167480199521902e-200,0.0003979664836934,9.163077947443089e-22,3.919756551651727e-241
skipgram,3,2,5,1.1316716017109722e-19,0.0,1.1798297997559869e-17,3.906748717964649e-262,0.0214121968610635,2.4423591673536567e-121,2.927686327404405e-19,0.0
skipgram,3,2,6,9.832098317323272e-16,0.0,1.5899223602478534e-20,3.1844982824040948e-273,1.976170561270508e-05,1.293521434404107e-131,2.793963852341624e-15,0.0
skipgram,3,2,7,3.245993186455677e-12,0.0,7.42585444330439e-23,3.0261511254527463e-281,4.358671631101429e-10,1.0669774558384537e-143,9.410399193865305e-12,0.0
skipgram,3,2,8,2.3571412373844923e-09,0.0,1.1495813001368466e-24,4.6110399185380425e-287,3.4194436931946957e-15,9.172815838237538e-160,6.5943522207245156e-09,0.0
skipgram,3,2,9,1.0420166715340109e-07,0.0,1.3542477552271854e-25,4.938690365663915e-291,1.9762646743675825e-19,2.0369774602597517e-174,3.0914362145301565e-07,0.0
skipgram,3,2,10,1.2441938719668373e-06,0.0,5.066317377253631e-26,9.152530756318157e-294,1.1561614107035217e-22,5.788234160817342e-181,3.973293637873334e-06,0.0
skipgram,3,3,5,5.6612718693364806e-12,0.0,1.141384835254641e-21,5.806844506915792e-232,1.9614890522245956e-11,6.945313312608566e-117,7.727008253546009e-12,0.0
skipgram,3,3,6,6.851612411219673e-12,0.0,2.8461462151412066e-21,2.2602722172550304e-214,1.033204790054311e-10,1.5300633467034939e-218,1.0067230309113476e-11,0.0
skipgram,3,3,7,5.478625675806856e-11,0.0,5.757803401114301e-22,1.6188423838346512e-207,1.9865878119212214e-12,3.2409023777953917e-273,8.747249903697937e-11,0.0
skipgram,3,3,8,1.0406546748355556e-09,0.0,4.190185977905048e-23,1.458330461637224e-217,1.2773358201354296e-15,4.7668498960179525e-279,1.7403427446996655e-09,0.0
skipgram,3,3,9,1.1012214421964185e-08,0.0,1.0258222274444036e-23,8.479329866537782e-226,4.2470705661018e-18,1.2996431539081282e-281,1.9082263635224692e-08,0.0
skipgram,3,3,10,5.457854094481728e-08,0.0,3.5829212767590394e-24,4.1238862147727033e-234,1.612909572469978e-20,4.2449322308305193e-281,9.738111624294424e-08,0.0
skipgram,3,4,5,0.0015443556350818,0.0,1.6918808069714526e-48,1.5085713870224744e-242,3.2025341695605976e-70,5.434403208960969e-35,0.0016863758889766,0.0
skipgram,3,4,6,1.2752317533714597e-06,0.0,3.1993056733456043e-34,8.609213601180345e-222,1.270673251144639e-36,5.2820039500672486e-126,1.5230208086562506e-06,0.0
skipgram,3,4,7,1.779995697884734e-07,0.0,1.0350960522849297e-30,9.54097461092778e-204,2.224632858599832e-30,2.1422834788302965e-217,2.245433884481511e-07,0.0
skipgram,3,4,8,1.5899857274621865e-07,0.0,9.110948775848576e-30,1.093287398283018e-195,1.0999400969014048e-29,3.0870725062300923e-268,2.115851800881904e-07,0.0
skipgram,3,4,9,4.115755147773471e-07,0.0,9.500637338296035e-30,5.215172033434201e-196,2.338415428092448e-31,1.3517111884980224e-287,5.58003520945788e-07,0.0
skipgram,3,4,10,7.659694324226052e-07,0.0,1.757889673930871e-29,3.902390978851143e-204,5.022218149313009e-32,9.549236385300284e-288,1.0780966332365332e-06,0.0
skipgram,3,5,5,0.1533067639678563,0.0,4.653142798732562e-71,9.741727153695505e-280,5.319005019312857e-114,4.0149598515271264e-24,0.1598333258704776,0.0
skipgram,3,5,6,0.0170822684574306,0.0,2.133969253961537e-57,1.6091599752698188e-240,7.324462549960019e-90,3.68007698720082e-29,0.0184176015500277,0.0
skipgram,3,5,7,0.000654720031516,0.0,1.0062720092770208e-46,3.1372539628775374e-221,3.8006536541817015e-66,2.1189730618298183e-102,0.0007428643176711,0.0
skipgram,3,5,8,8.880609521082939e-05,0.0,9.840860584585841e-42,4.6564786532700464e-206,8.384961086919524e-57,3.7424600674661316e-178,0.0001066021380206,0.0
skipgram,3,5,9,3.809028201832912e-05,0.0,3.674932112099384e-39,1.7671154985175865e-199,1.2867847221976685e-52,1.5720143139676203e-226,4.750713761977375e-05,0.0
skipgram,3,5,10,3.43257092103962e-05,0.0,7.474268352813806e-38,2.760716840043533e-198,3.135243801795728e-51,1.0982667160595083e-252,4.304601936420824e-05,0.0
skipgram,3,6,5,0.5692412323817847,0.0,7.799737301199923e-87,2.595251955528316e-301,3.2855595113893763e-133,1.0228444030605746e-122,0.5820663250466318,0.0
skipgram,3,6,6,0.263252846736787,0.0,1.53381306750617e-75,4.291906726015674e-273,5.168866889256077e-121,2.1934627432333577e-15,0.2735306917501359,0.0
skipgram,3,6,7,0.0746709666071113,0.0,5.185674902430779e-66,7.329301558113881e-240,1.549061057543908e-106,2.6676786942176877e-21,0.079291029312987,0.0
skipgram,3,6,8,0.0129256163772824,0.0,1.6761966752150586e-57,5.120829812125434e-223,1.280651994132594e-90,2.358617134686014e-76,0.0141329298169713,0.0
skipgram,3,6,9,0.0034885599124429,0.0,2.359116989425894e-52,5.096346767506284e-211,1.6398082021492184e-81,2.5339815938167437e-136,0.0039583705648742,0.0
skipgram,3,6,10,0.001555347417448,0.0,6.2943929818578925e-49,1.3783047002170828e-205,1.302379597073396e-75,1.984979487938382e-177,0.0018317591341392,0.0
skipgram,3,7,5,0.8281436789935014,0.0,4.8352244663282715e-96,0.0,7.743993625500718e-140,1.405381396738188e-200,0.839536838410169,0.0
skipgram,3,7,6,0.6588214635956027,0.0,7.076711418633311e-88,3.9906425691941115e-294,2.905444500886873e-135,7.73115594763673e-94,0.6715925609269153,0.0
skipgram,3,7,7,0.4070113276734878,0.0,4.6701749986249586e-80,1.8778302207459592e-268,1.4322524501983774e-127,6.947729413362819e-12,0.4188295400954279,0.0
skipgram,3,7,8,0.1876659801076772,0.0,2.2331357849054124e-72,9.202644767594816e-241,2.357830621404072e-117,9.487605536126537e-14,0.1972621479031531,0.0
skipgram,3,7,9,0.0727489769038881,0.0,1.0531311616591333e-65,5.290164630103805e-226,4.6959590579653826e-107,1.0257051357703823e-54,0.0776443950267589,0.0
skipgram,3,7,10,0.0312778576235174,0.0,5.285596181598437e-61,3.8148215639960485e-216,4.078262589146604e-99,5.573118302877432e-100,0.0341830280548556,0.0
skipgram,3,8,5,0.9851527870030152,0.0,9.9539559378922e-102,0.0,2.199623476075081e-141,1.3910057449043307e-246,0.975216551533439,0.0
skipgram,3,8,6,0.9771669686905036,0.0,1.4173586320046361e-95,2.084400806077588e-307,1.8542294603445785e-140,1.6485183192884122e-169,0.987835420149182,0.0
skipgram,3,8,7,0.780020524122889,0.0,3.545024231698522e-89,2.1995396371760917e-288,1.5653475388014018e-136,3.350036759532152e-75,0.793894961445518,0.0
skipgram,3,8,8,0.5628281051722346,0.0,8.321950597462939e-83,6.0423978244869744e-266,9.91080697778189e-131,1.2066514905065292e-10,0.5761062134482942,0.0
skipgram,3,8,9,0.3512412651767046,0.0,1.9331684232575023e-77,1.5301051089429936e-242,7.112115495715386e-125,4.1817309940881557e-08,0.3639812458834928,0.0
skipgram,3,8,10,0.1951987573952578,0.0,7.541452603050225e-72,1.3968590775260423e-229,8.927598411998157e-117,1.6800531094046947e-36,0.2040919798087195,0.0
skipgram,3,9,5,0.950122282471776,0.0,4.4993823504347804e-104,0.0,6.7166251976089945e-139,2.09683522399316e-272,0.9426389954941456,0.0
skipgram,3,9,6,0.8505443670841428,0.0,3.966919704414996e-100,0.0,6.906265103403866e-141,5.273408077378005e-220,0.8429435307534724,0.0
skipgram,3,9,7,0.932912308801324,0.0,2.624430093802035e-95,3.115294998845339e-302,5.44225568337626e-140,6.051607861743793e-143,0.9192514166714912,0.0
skipgram,3,9,8,0.9111872444748844,0.0,3.176300922562002e-90,5.97644095408841e-284,4.876894993689023e-137,1.2514530475382791e-62,0.9262309293589474,0.0
skipgram,3,9,9,0.6963441163634891,0.0,4.376506182502513e-85,9.792147223820248e-265,1.5495785470224027e-132,7.072790805477995e-11,0.7110919605282182,0.0
skipgram,3,9,10,0.5193350434485063,0.0,2.072186878896115e-80,4.97385120270844e-245,4.0794678537431296e-128,0.0009895187360149,0.5342073281331494,0.0
skipgram,3,10,5,0.9428214571609702,0.0,2.5123468359238087e-104,0.0,2.85091025331725e-135,1.9687952966365396e-288,0.9373489552460088,0.0
skipgram,3,10,6,0.7838938200725518,0.0,1.9797197561565267e-102,0.0,8.44072871602503e-139,2.3331406032467568e-251,0.7764455063269271,0.0
skipgram,3,10,7,0.7913031058284056,0.0,1.1645170261191324e-98,0.0,3.862355497741328e-139,2.8149593534926675e-194,0.7821912515601436,0.0
skipgram,3,10,8,0.8821653904087828,0.0,2.4830384490738344e-94,2.3159955904067227e-297,9.69314822399946e-138,6.981038045357435e-123,0.8698163809050534,0.0
skipgram,3,10,9,0.9778374567081144,0.0,9.239691240014345e-91,1.3745332755240312e-281,2.242994034514561e-136,9.005181074681394e-56,0.9633348271634192,0.0
skipgram,3,10,10,0.8511434580431205,0.0,2.1406590855557547e-86,1.697878858039879e-264,8.421350996965176e-133,6.699510831760382e-13,0.8669895003757051,0.0
skipgram,4,2,5,1.6790366131305782e-20,0.0,1.0614071010508521e-22,2.112667294240523e-250,4.10994867120098e-06,7.857123988809828e-284,5.653029907126476e-20,0.0
skipgram,4,2,6,8.950394137994073e-23,0.0,7.225061346030232e-21,2.2922755752837904e-262,0.0014601188099266,5.967714637826127e-299,4.523060607332908e-22,0.0
skipgram,4,2,7,1.7005688618446352e-24,0.0,9.012294954107381e-20,1.8895394479197696e-275,0.0314100869313487,2.547452331873633e-303,1.1274572577879507e-23,0.0
skipgram,4,2,8,2.0318126504443396e-25,0.0,2.1651592572970917e-19,1.66499889962602e-287,0.1187576935741727,4.637592750046504e-304,1.82407463704164e-24,0.0
skipgram,4,2,9,4.655213945827588e-26,0.0,2.3867707335125583e-19,1.7487822364257891e-296,0.2413490905678249,1.5744248176886798e-304,5.796748157678189e-25,0.0
skipgram,4,2,10,3.566180327005733e-26,0.0,9.868197386841764e-20,4.4026156123049484e-303,0.1989403528067262,1.1590334889832758e-305,6.620214255652996e-25,0.0
skipgram,4,3,5,3.143788636625714e-09,0.0,7.957773654778413e-35,4.552909719684159e-196,3.747701176823285e-33,8.837736031338746e-264,4.556309508131927e-09,0.0
skipgram,4,3,6,8.751686327766983e-11,0.0,1.237193922892691e-29,1.9865862589699046e-159,6.574682125736915e-24,0.0,1.4460634363852348e-10,0.0
skipgram,4,3,7,2.237776542205253e-11,0.0,1.8906540917277195e-27,1.1718703006925085e-146,3.0241792006422767e-20,0.0,4.202769212330145e-11,0.0
skipgram,4,3,8,8.016777626295583e-12,0.0,3.0190102652841267e-26,3.095065395081152e-159,4.97206550945085e-18,0.0,1.699838372945628e-11,0.0
skipgram,4,3,9,2.237210287105488e-12,0.0,3.1429352279095278e-25,3.257574590299829e-171,2.8270128698462293e-16,0.0,5.881232999145293e-12,0.0
skipgram,4,3,10,1.3856329071911644e-12,0.0,1.1360234045063082e-24,2.031308320857911e-183,4.071664889907392e-15,0.0,3.98604103507837e-12,0.0
skipgram,4,4,5,0.0002264623002816,0.0,2.4126722802850877e-63,1.6452817715211e-225,1.3943372903059934e-90,1.2526329334065423e-145,0.0002680925681785,0.0
skipgram,4,4,6,2.957334792804489e-06,0.0,3.987584770618602e-49,3.9193552696010516e-176,1.3405839321774132e-62,7.944480897646125e-263,3.73353086164149e-06,0.0
skipgram,4,4,7,3.760071464170284e-07,0.0,3.702093188698829e-43,4.714349186299674e-144,7.266873560917986e-52,1.0404843446281096e-307,5.074399041138829e-07,0.0
skipgram,4,4,8,8.771281468975453e-08,0.0,1.0601281705021964e-39,3.19443170514098e-130,4.4424239856356126e-46,0.0,1.30513377153281e-07,0.0
skipgram,4,4,9,3.3781003483574995e-08,0.0,1.693102450778372e-37,8.448674311371364e-129,1.3346257575074105e-42,0.0,5.3604452787952035e-08,0.0
skipgram,4,4,10,1.819949789414941e-08,0.0,7.324566792391451e-36,1.7549312073582145e-139,5.176029387564552e-40,0.0,3.237041137041143e-08,0.0
skipgram,4,5,5,0.0068399388668771,0.0,3.357032193845943e-85,6.061042149740917e-274,1.9018486537983696e-125,8.124001473662158e-08,0.0075593908872179,0.0
skipgram,4,5,6,0.0010880323439583,0.0,1.0262891067012353e-72,4.456427955566468e-219,2.2607308137341748e-107,6.902785690221594e-138,0.0012347927428942,0.0
skipgram,4,5,7,0.0001177205703854,0.0,1.6369382757559466e-62,9.451847764456273e-179,2.6282333361742767e-89,8.538251590721202e-240,0.0001405999870099,0.0
skipgram,4,5,8,1.991113653097009e-05,0.0,5.064156744370178e-56,3.2913633187584994e-153,8.195982803283606e-79,1.796705612781519e-289,2.5064044962397577e-05,0.0
skipgram,4,5,9,6.095413125871633e-06,0.0,7.207951202244123e-52,1.8752410905961366e-143,4.964981442419131e-72,2.913988853374351e-306,7.9595426475558e-06,0.0
skipgram,4,5,10,2.629342006401717e-06,0.0,7.967993639305003e-49,7.053778451586293e-142,3.731779798552493e-67,0.0,3.754237644197022e-06,0.0
skipgram,4,6,5,0.0188425840918803,0.0,2.8971507817408118e-98,4.714056292601501e-302,5.815586405166914e-139,2.4287963913358724e-37,0.0202022607199896,0.0
skipgram,4,6,6,0.0094500667149885,0.0,3.577802033624994e-89,8.815985196361803e-264,1.3702681572776522e-130,2.8174931097471478e-15,0.0103452506926782,0.0
skipgram,4,6,7,0.0030662407955401,0.0,1.1862590172279723e-80,4.959802832926915e-218,1.556199056548844e-119,1.7301579904796405e-122,0.0034510903919314,0.0
skipgram,4,6,8,0.0008281358246432,0.0,3.6276731046113096e-73,3.212156769142274e-185,1.2278708478674156e-108,1.215985980208288e-212,0.0009435560899745,0.0
skipgram,4,6,9,0.0002311997374096,0.0,3.190554326109413e-67,1.237847735748498e-165,2.795650761539847e-100,7.307093577554306e-263,0.0002694499131572,0.0
skipgram,4,6,10,8.085678884440967e-05,0.0,1.1305647449798971e-62,3.390744442374201e-158,9.066554892395818e-93,1.5126517680379762e-284,9.76436144389164e-05,0.0
skipgram,4,7,5,0.0266368334608477,0.0,4.309108374601077e-106,0.0,1.5668469635839658e-143,6.389968722516114e-125,0.0279219870004727,0.0
skipgram,4,7,6,0.0225894591272842,0.0,2.8238662930077603e-99,1.289687745019617e-292,2.346763586846577e-140,7.093455179533723e-16,0.0240751315531672,0.0
skipgram,4,7,7,0.0135115935161815,0.0,1.2691674584688846e-92,2.781683627910512e-257,3.3949325903132746e-134,2.4696325863801574e-19,0.014562063160379,0.0
skipgram,4,7,8,0.0069780625967371,0.0,1.0995293155509978e-86,4.7454347080234974e-219,7.169133346097612e-128,5.030474747848792e-107,0.0075731715936322,0.0
skipgram,4,7,9,0.0027780888139888,0.0,1.5600439169070177e-80,1.0265263548724536e-191,3.151098631691152e-120,1.0059890137863796e-184,0.0030960456337899,0.0
skipgram,4,7,10,0.0012002531450496,0.0,1.4253891008753452e-75,1.4953693150988431e-176,2.688770330004065e-113,1.599061021423449e-232,0.0013688366748977,0.0
skipgram,4,8,5,0.0326218814138906,0.0,8.863806092895285e-110,0.0,2.464247078796641e-143,4.4607416300863226e-194,0.0339892884765047,0.0
skipgram,4,8,6,0.0390151616935402,0.0,2.135797981033668e-105,3.3299959478847e-310,3.9661285832314813e-143,3.734580352454599e-82,0.0407798359213466,0.0
skipgram,4,8,7,0.034098958661419,0.0,1.3964441784646815e-100,1.719192728524315e-284,3.234151064768864e-141,6.527551183038343e-07,0.0361660879394033,0.0
skipgram,4,8,8,0.0225894591272842,0.0,2.257150759752184e-95,5.6624740467203865e-254,4.492857196091267e-137,5.7786170343469066e-21,0.0239795566152347,0.0
skipgram,4,8,9,0.0137179201989453,0.0,3.9177774902720563e-90,2.8472860812491604e-221,1.0740066782358606e-131,2.8981906157125246e-92,0.0148388119187816,0.0
skipgram,4,8,10,0.0080462176637124,0.0,9.120309425709088e-86,2.444482393966249e-198,4.851867251407663e-127,2.668838190477027e-157,0.0088182885009111,0.0
skipgram,4,9,5,0.0300337338136935,0.0,1.2625549288423885e-110,0.0,7.238918193865343e-140,1.5796677184299048e-237,0.0309672129553376,0.0
skipgram,4,9,6,0.0474680284975417,0.0,3.851769652552573e-108,0.0,1.462585388152551e-142,3.5176802132365334e-147,0.0493545301851875,0.0
skipgram,4,9,7,0.0499763397683127,0.0,1.505749354846461e-104,3.033012888281329e-303,4.4817953533139794e-142,1.6578518202075806e-54,0.0517708328325866,0.0
skipgram,4,9,8,0.0436210692910783,0.0,9.152030135415844e-101,2.453121290545837e-279,5.63443252466942e-140,0.0022914932451361,0.0459661843042978,0.0
skipgram,4,9,9,0.0365824843769651,0.0,3.317016317102162e-97,4.134079068568057e-252,5.1357799514336635e-138,3.693720892117165e-19,0.0387478529349539,0.0
skipgram,4,9,10,0.0258426437626369,0.0,3.7529357558267375e-93,1.064902392272852e-225,2.283807697231068e-134,9.873552829796898e-75,0.0276186885176796,0.0
skipgram,4,10,5,0.028003713611338,0.0,5.368492935113907e-110,0.0,1.3558314783862646e-135,9.247978635698789e-267,0.0289612957369984,0.0
skipgram,4,10,6,0.0520104296660133,0.0,1.2175044318989282e-108,0.0,7.450471653129575e-139,1.6692420606347112e-197,0.0536189257557884,0.0
skipgram,4,10,7,0.0613373463034523,0.0,3.2353961511963227e-106,0.0,6.523418840803064e-140,1.8576813165936335e-112,0.0639672146375447,0.0
skipgram,4,10,8,0.0641428695261201,0.0,1.2530747636180842e-103,5.2393116293986904e-297,7.940426481230416e-140,1.7728467747388396e-37,0.0673275780010699,0.0
skipgram,4,10,9,0.0562472498284185,0.0,1.284998412677281e-100,1.0966218662633434e-275,1.1719429515725332e-138,0.0366572484040872,0.0591256676122655,0.0
skipgram,4,10,10,0.0484862057641081,0.0,2.264763097726888e-97,2.4274101089710643e-252,1.296422437614754e-136,1.122834838993281e-15,0.0507583018692128,0.0
skipgram,5,2,5,1.577636488665851e-52,0.0,3.088823216626203e-17,8.585749816067597e-266,0.0002264623002816,1.6426859136766593e-233,1.0737886906594908e-51,0.0
skipgram,5,2,6,1.6395269098014738e-56,0.0,7.434902838979931e-17,1.217966679571991e-271,3.952250634799014e-07,3.7326562283328945e-263,1.9098797749279307e-55,0.0
skipgram,5,2,7,6.914993006679776e-60,0.0,2.0402708697356062e-16,7.551266179534089e-278,2.7276097811213067e-10,6.603816985757176e-278,1.2111191034903965e-58,0.0
skipgram,5,2,8,2.623409738556928e-63,0.0,4.972662579393434e-16,6.671079629148125e-284,5.47325226604339e-14,4.917175667163295e-287,7.419061716308001e-62,0.0
skipgram,5,2,9,4.5761508960940316e-66,0.0,6.90899114611915e-16,2.1364694004665962e-290,1.9837240257917928e-17,2.681372372233096e-292,1.9241560352539243e-64,0.0
